,n,xray_native_5_0+xray_native_5_1_mean,xray_native_5_0+xray_native_5_1_std,ff_mean,ff_std,rmsd_mean,rmsd_std,xray_native_5_0+xray_native_5_1_50,xray_native_5_0+xray_native_5_1_25,xray_native_5_0+xray_native_5_1_75,ff_50,ff_25,ff_75,rmsd_50,rmsd_25,rmsd_75
648,649,8.657511011190016,0.014440991138343465,13375.54860857201,959.9771189827632,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
649,650,8.65747110272707,0.014433133836639285,13367.32010903583,950.2725934305058,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
650,651,8.657456044063723,0.014430813544103083,13364.155090470658,946.9827415261465,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
651,652,8.657436461791225,0.01442419702005364,13360.35816565899,940.4536127169943,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
652,653,8.657370277628571,0.014318282051177385,13358.353737736868,940.5689461656569,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
653,654,8.657295063109123,0.013777167092819651,13354.356869461137,931.666215697753,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
654,655,8.657153052237089,0.013525934900575739,13348.149982447776,927.0147427832475,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
655,656,8.657122190992443,0.013525837033517752,13341.185295404592,923.3316886767561,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
656,657,8.65706067902846,0.01339275080907351,13339.513204965686,925.1766360295363,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
657,658,8.657004434591576,0.013257165247756393,13339.107670686117,927.1024355025487,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
658,659,8.656811728611427,0.012597154370416887,13340.085609981894,938.266558625239,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
659,660,8.65695330909227,0.013142813712249466,13340.268261329165,930.6253858775351,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
660,661,8.65687733379337,0.01301993988412283,13336.36537100121,927.3314701838001,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
661,662,8.656852483993772,0.013012570370113587,13331.301890030205,920.4512130928097,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
662,663,8.656766199256692,0.012839128702126406,13329.0933022544,918.7443804587348,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
663,664,8.656705282621138,0.012715742760282181,13328.355430491614,918.8973778596741,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
664,665,8.656648499041475,0.012344786158519621,13329.112067094467,934.6787422244751,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
665,666,8.65669474756694,0.01271732368107553,13325.82231817294,918.6893331585566,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
666,667,8.65669474756694,0.01271732368107553,13325.82231817294,918.6893331585566,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
667,668,8.656613114187682,0.012338112213565674,13321.51547380479,927.595578743974,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
668,669,8.656592787997234,0.012335120664471684,13317.08389908028,923.9518569364212,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
669,670,8.65658716710544,0.01259328408562098,13314.320090888963,914.5896110066823,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
670,671,8.656521484897,0.012181711957639363,13313.513346235537,922.3197423308068,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
671,672,8.656521131532308,0.012442295421746859,13312.016094203558,913.0564212415464,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
672,673,8.656510949842803,0.012183203242353736,13310.980233916864,922.0716965519368,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
673,674,8.656394179323623,0.012158572722674604,13308.97422575537,911.6533530369459,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
674,675,8.656379120660274,0.012154484102458889,13305.809207190197,908.0202725816068,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
675,676,8.656414648353454,0.012044395120356356,13302.645768864397,914.8732990654523,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
676,677,8.65631293649762,0.012022781148548291,13303.804779268075,908.0193177058233,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
677,678,8.656324358309154,0.01189622152561062,13296.212509884108,904.4503574814512,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
678,679,8.656253055208923,0.011735446785713357,13292.641957039366,902.7004361963569,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
679,680,8.656202078299138,0.011575909832275725,13293.502978919134,904.8066151793684,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
680,681,8.65619228716289,0.011570728969099157,13291.6045165133,901.2484101170667,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
681,682,8.65612083547314,0.011431834965484968,13288.333532431841,901.0562138571406,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
682,683,8.65615252779399,0.011709973968982894,13295.428437514089,904.187764340124,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
683,684,8.65612083547314,0.011431834965484968,13288.333532431841,901.0562138571406,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
684,685,8.65610577680979,0.01142712612323843,13285.16851386667,897.3074297536493,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
685,686,8.656078331759895,0.011402626047327908,13281.73524663305,891.6923003403532,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
686,687,8.656043244589664,0.01152238747079793,13285.891505117055,896.550841582832,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
687,688,8.65601741512434,0.011259794125288412,13280.997374870267,891.8107560212447,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
688,689,8.656012147597242,0.011260366272957041,13279.730818710928,891.6372106168353,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
689,690,8.656012147597242,0.011260366272957041,13279.730818710928,891.6372106168353,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
690,691,8.656001612543044,0.011261503089491922,13277.197706392253,891.2846189474577,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
691,692,8.65594069590749,0.011116437732033076,13276.45983462947,891.3993727816935,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
692,693,8.655824901074693,0.010592156867178602,13271.125253807562,884.207368605793,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
693,694,8.655815109938443,0.010586145735965603,13269.226791401727,880.5176829702347,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
694,695,8.655815109938443,0.010586145735965603,13269.226791401727,880.5176829702347,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
695,696,8.655805318802194,0.01058012212852898,13267.328328995893,876.8083604931854,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
696,697,8.65574769676513,0.010202716502091166,13264.661402437438,872.8390547940988,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
697,698,8.655732638101783,0.010196889076575505,13261.496383872267,868.8823240649867,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
698,699,8.655732638101783,0.010196889076575505,13261.496383872267,868.8823240649867,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
699,700,8.655713055829285,0.010184209864211402,13257.699459060597,861.3092378560723,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
700,701,8.655707788302186,0.01018468502084873,13256.43290290126,861.0952779919639,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
701,702,8.65568746211174,0.010179253122587486,13252.001328176751,856.8323741890865,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
702,703,8.655682194584639,0.010179715267044812,13250.734772017415,856.6088710822584,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
703,704,8.655682194584639,0.010179715267044812,13250.734772017415,856.6088710822584,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
704,705,8.655636336612433,0.010023155902762036,13253.161918819804,860.7604719058575,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
705,706,8.655626545476185,0.010016618999172035,13251.26345641397,856.9300460888094,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
706,707,8.65614675261051,0.011095042434748851,13296.785051170911,918.283209453997,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
707,708,8.655606219285737,0.010010930956712929,13246.83188168946,852.6194496910285,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
708,709,8.655606219285737,0.010010930956712929,13246.83188168946,852.6194496910285,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
709,710,8.6560301868665,0.010799183457886032,13296.575863804681,918.6838207093272,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
710,711,8.655473999549953,0.00964436773915878,13242.523457081936,850.6464662250024,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
711,712,8.655418350441499,0.009470834736625156,13243.052141478489,850.9749930298747,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
712,713,8.655999325621854,0.010795851510368812,13289.611176761498,914.5745684297771,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
713,714,8.65540796397682,0.00943857632664773,13240.219460396533,848.8029476253728,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
714,715,8.65540796397682,0.00943857632664773,13240.219460396533,848.8029476253728,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
715,716,8.65533725620502,0.009253727353069069,13237.583126227913,844.9763393271713,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
716,717,8.655908291659607,0.010633773874787561,13282.543267868372,907.288804591535,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
717,718,8.65589323299626,0.01062841033866111,13279.3782493032,903.5455966955905,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
718,719,8.655848057006216,0.010612175257099184,13269.883193607684,892.1543859166627,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
719,720,8.655216786898235,0.009196133031977182,13212.262977706541,810.5063916347738,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
720,721,8.655201728234886,0.009188797308345403,13209.097959141369,806.0380911628305,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
721,722,8.655196460707787,0.009189030826237059,13207.831402982032,805.7330612002448,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
