,n,rmsd_mean,rmsd_std,rmsd_50,rmsd_25,rmsd_75
841,842,0.04114012375976149,0.00016739613717082813,0.0410823832537455,0.0410823832537455,0.0410823832537455
842,843,0.04113713069678872,0.00017206732977960166,0.0410823832537455,0.0410823832537455,0.0410823832537455
843,844,0.041136328999761475,0.0001693211564838583,0.0410823832537455,0.0410823832537455,0.0410823832537455
844,845,0.04113585259431835,0.00016913706303420313,0.0410823832537455,0.0410823832537455,0.0410823832537455
845,846,0.04113561439159679,0.00016904443764770467,0.0410823832537455,0.0410823832537455,0.0410823832537455
846,847,0.04113537618887522,0.00016895142564165685,0.0410823832537455,0.0410823832537455,0.0410823832537455
847,848,0.04113892945599313,0.0001648850813076285,0.0410823832537455,0.0410823832537455,0.0410823832537455
848,849,0.04113869125327157,0.00016479451349867688,0.0410823832537455,0.0410823832537455,0.0410823832537455
849,850,0.04113394697254583,0.0001683851985304241,0.0410823832537455,0.0410823832537455,0.0410823832537455
850,851,0.041137738442385316,0.00016442829268195814,0.0410823832537455,0.0410823832537455,0.0410823832537455
851,852,0.041137500239663755,0.00016433574678194766,0.0410823832537455,0.0410823832537455,0.0410823832537455
852,853,0.04113275595893802,0.00016790259101466507,0.0410823832537455,0.0410823832537455,0.0410823832537455
853,854,0.04113275595893802,0.00016790259101466507,0.0410823832537455,0.0410823832537455,0.0410823832537455
854,855,0.04113275595893802,0.00016790259101466507,0.0410823832537455,0.0410823832537455,0.0410823832537455
855,856,0.04113478963070347,0.00015853059374236887,0.0410823832537455,0.0410823832537455,0.0410823832537455
856,857,0.041133595326935106,0.00015583591148880514,0.0410823832537455,0.0410823832537455,0.0410823832537455
857,858,0.041131561655169666,0.00016534601471753245,0.0410823832537455,0.0410823832537455,0.0410823832537455
858,859,0.041131561655169666,0.00016534601471753245,0.0410823832537455,0.0410823832537455,0.0410823832537455
859,860,0.041132880718770415,0.00015552264197312741,0.0410823832537455,0.0410823832537455,0.0410823832537455
860,861,0.04113132345244809,0.00016524507909162264,0.0410823832537455,0.0410823832537455,0.0410823832537455
861,862,0.04113144821228049,0.0001526509276073993,0.0410823832537455,0.0410823832537455,0.0410823832537455
862,863,0.04112917304763294,0.000160083713853374,0.0410823832537455,0.0410823832537455,0.0410823832537455
863,864,0.04113104902521826,0.0001483939541028117,0.0410823832537455,0.0410823832537455,0.0410823832537455
864,865,0.04112869664218981,0.00015986766161673889,0.0410823832537455,0.0410823832537455,0.0410823832537455
865,866,0.041128220236746685,0.00015964989538432798,0.0410823832537455,0.0410823832537455,0.0410823832537455
866,867,0.04112906289490432,0.00014925184932080364,0.0410823832537455,0.0410823832537455,0.0410823832537455
867,868,0.04112882469218276,0.0001491360308031381,0.0410823832537455,0.0410823832537455,0.0410823832537455
868,869,0.04112679102041731,0.0001589862420045841,0.0410823832537455,0.0410823832537455,0.0410823832537455
869,870,0.04112786859113596,0.00014633973403907754,0.0410823832537455,0.0410823832537455,0.0410823832537455
870,871,0.04112691249008916,0.00014348258282843241,0.0410823832537455,0.0410823832537455,0.0410823832537455
871,872,0.041125956389042366,0.00014056086629351936,0.0410823832537455,0.0410823832537455,0.0410823832537455
872,873,0.04112655281769575,0.00015887411359753715,0.0410823832537455,0.0410823832537455,0.0410823832537455
873,874,0.04112181985391321,0.0001352098789184875,0.0410823832537455,0.0410823832537455,0.0410823832537455
874,875,0.04112631461497418,0.00015876154860353615,0.0410823832537455,0.0410823832537455,0.0410823832537455
875,876,0.04112631461497418,0.00015876154860353615,0.0410823832537455,0.0410823832537455,0.0410823832537455
876,877,0.04112237676789782,0.0001335329618455406,0.0410823832537455,0.0410823832537455,0.0410823832537455
877,878,0.04112583820953104,0.0001585351051311769,0.0410823832537455,0.0410823832537455,0.0410823832537455
878,879,0.041122138565176256,0.0001333915580161576,0.0410823832537455,0.0410823832537455,0.0410823832537455
879,880,0.041121662159733126,0.00013310702088255622,0.0410823832537455,0.0410823832537455,0.0410823832537455
880,881,0.041121662159733126,0.00013310702088255622,0.0410823832537455,0.0410823832537455,0.0410823832537455
881,882,0.04112118575429,0.0001328201654199696,0.0410823832537455,0.0410823832537455,0.0410823832537455
882,883,0.041119189753494406,0.00012568449095923953,0.0410823832537455,0.0410823832537455,0.0410823832537455
883,884,0.041121289293955254,0.00014806557700705074,0.0410823832537455,0.0410823832537455,0.0410823832537455
884,885,0.04112057139563002,0.0001453319380023453,0.0410823832537455,0.0410823832537455,0.0410823832537455
885,886,0.041118475145329715,0.00012521367115312325,0.0410823832537455,0.0410823832537455,0.0410823832537455
886,887,0.041116331320835635,0.00012376571412783097,0.0410823832537455,0.0410823832537455,0.0410823832537455
887,888,0.041118236942608154,0.0001250554298707152,0.0410823832537455,0.0410823832537455,0.0410823832537455
888,889,0.0411157711166905,0.00012278000859951556,0.0410823832537455,0.0410823832537455,0.0410823832537455
889,890,0.041116663192740835,0.00013259265833360937,0.0410823832537455,0.0410823832537455,0.0410823832537455
890,891,0.041117760537165024,0.0001247369804426247,0.0410823832537455,0.0410823832537455,0.0410823832537455
891,892,0.04111704263883979,0.00012145865478363679,0.0410823832537455,0.0410823832537455,0.0410823832537455
892,893,0.04111704263883979,0.00012145865478363679,0.0410823832537455,0.0410823832537455,0.0410823832537455
893,894,0.04111680443611823,0.00012129270161253897,0.0410823832537455,0.0410823832537455,0.0410823832537455
894,895,0.04111362400203589,0.0001183886128624866,0.0410823832537455,0.0410823832537455,0.0410823832537455
895,896,0.041113147596592764,0.00011803356363892102,0.0410823832537455,0.0410823832537455,0.0410823832537455
896,897,0.0411153719296283,0.00011739196837560957,0.0410823832537455,0.0410823832537455,0.0410823832537455
897,898,0.041112671191149634,0.00011767551449137678,0.0410823832537455,0.0410823832537455,0.0410823832537455
898,899,0.041112432988428066,0.00011749535638464208,0.0410823832537455,0.0410823832537455,0.0410823832537455
899,900,0.04111489552418517,0.0001170410106472857,0.0410823832537455,0.0410823832537455,0.0410823832537455
900,901,0.04111465732146361,0.00011686440826379656,0.0410823832537455,0.0410823832537455,0.0410823832537455
901,902,0.04111465732146361,0.00011686440826379656,0.0410823832537455,0.0410823832537455,0.0410823832537455
902,903,0.04111100048193815,0.00011340894714356873,0.0410823832537455,0.0410823832537455,0.0410823832537455
903,904,0.04111052407649502,0.00011302720054704897,0.0410823832537455,0.0410823832537455,0.0410823832537455
904,905,0.04110909157000509,0.00010874791734233796,0.0410823832537455,0.0410823832537455,0.0410823832537455
905,906,0.04111298661225212,0.00011259657629196097,0.0410823832537455,0.0410823832537455,0.0410823832537455
906,907,0.04110789726623673,0.00010448736336070275,0.0410823832537455,0.0410823832537455,0.0410823832537455
907,908,0.041112510206809,0.0001122204979963381,0.0410823832537455,0.0410823832537455,0.0410823832537455
908,909,0.041112510206809,0.0001122204979963381,0.0410823832537455,0.0410823832537455,0.0410823832537455
909,910,0.0411075112398167,0.00011119925172915834,0.0410823832537455,0.0410823832537455,0.0410823832537455
910,911,0.04111227200408744,0.00011203122572690975,0.0410823832537455,0.0410823832537455,0.0410823832537455
911,912,0.041105270455978456,9.511188083711832e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
912,913,0.041111319193201185,0.0001112658177359666,0.0410823832537455,0.0410823832537455,0.0410823832537455
913,914,0.04110455584781377,9.43835174436206e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
914,915,0.041110363092154385,0.00010733298756470358,0.0410823832537455,0.0410823832537455,0.0410823832537455
915,916,0.041103837949488534,8.990094353340346e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
916,917,0.04110773628189611,9.829539921836971e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
917,918,0.041103361544045404,8.938072432350901e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
918,919,0.041106219976704175,9.242131584117574e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
919,920,0.04110941686158919,0.00011278208017478671,0.0410823832537455,0.0410823832537455,0.0410823832537455
920,921,0.041102885138602274,8.8854905259651e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
921,922,0.04110574357126105,9.1927707877852e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
922,923,0.04110574357126105,9.1927707877852e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
923,924,0.041104311064771124,8.65330499226929e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
924,925,0.04110097622666922,8.263613901505495e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
925,926,0.04110073802394766,8.234556446903301e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
926,927,0.041103834659328,8.59950798052649e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
927,928,0.04109954372017931,7.650057660193234e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
928,929,0.04109954372017931,7.650057660193234e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
929,930,0.041098587619132515,7.04990011232367e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
930,931,0.04109834941641095,7.015006578863864e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
931,932,0.04110144934195182,7.897612551678651e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
932,933,0.041103686835629503,9.426733167589946e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
933,934,0.04110097293650869,7.836891439070828e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
934,935,0.041097634808246256,6.908775981344453e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
935,936,0.04110002012562244,7.71313273072013e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
936,937,0.04109692020008157,6.800135331206273e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
937,938,0.04109596409903477,6.113050212941587e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
938,939,0.04110201941657856,9.250626884517554e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
939,940,0.04109524949087008,5.988001320924705e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
940,941,0.04109524949087008,5.988001320924705e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
941,942,0.041099070604896704,8.026230829308108e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
942,943,0.04109835599673202,7.934201719633736e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
943,944,0.04109835599673202,7.934201719633736e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
944,945,0.04109310566637601,5.590635990677939e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
945,946,0.04109262926093288,5.497298858749908e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
946,947,0.04109787959128889,7.871890917002403e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
947,948,0.04109787959128889,7.871890917002403e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
948,949,0.04109239105821131,5.4498747240088916e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
949,950,0.04109740318584577,7.808792291232114e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
950,951,0.04109740318584577,7.808792291232114e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
951,952,0.04109191465276819,5.35344838446709e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
952,953,0.04109644708479897,7.219003746690151e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
953,954,0.041091438247325064,5.254821163464155e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
954,955,0.04109096184188194,5.15386671072346e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
955,956,0.04109167645004661,5.3044174928014154e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
956,957,0.04109096184188194,5.15386671072346e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
957,958,0.041094779665748024,6.970177951040166e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
958,959,0.04109024723371725,4.9977620901047725e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
959,960,0.04109024723371725,4.9977620901047725e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
960,961,0.041093823564701225,6.298411840301652e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
961,962,0.04109024723371725,4.9977620901047725e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
962,963,0.041093585361979657,6.257517175620849e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
963,964,0.04108977082827413,4.8903450199233445e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
964,965,0.04109454146302648,6.93357520185172e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
965,966,0.04108977082827413,4.8903450199233445e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
966,967,0.04108905292994889,3.9296952083116736e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
967,968,0.04109167645004661,5.3044174928014154e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
968,969,0.04109143824732504,5.254821163464155e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
969,970,0.04109143824732504,5.254821163464155e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
970,971,0.04108786191634107,3.5707374547067435e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
971,972,0.04108786191634107,3.5707374547067435e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
972,973,0.04109072363916036,5.1024737296494716e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
973,974,0.04108738551089794,3.4154482738601546e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
974,975,0.041090009030995675,4.944402650164563e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
975,976,0.041088814727227314,3.860868601718234e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
976,977,0.041088814727227314,3.860868601718234e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
977,978,0.041086909105454816,3.2520560587816144e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
978,979,0.04108857652450575,3.7906428845920695e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
979,980,0.04108643270001169,3.079271190489284e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
980,981,0.04108834161194473,4.549921369665857e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
981,982,0.04108643270001169,3.079271190489284e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
982,983,0.0410876237136195,3.494036898244716e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
983,984,0.041086194497290125,2.988850962500477e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
984,985,0.04108619449729012,2.988850962500477e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
985,986,0.04108667090273325,3.166931834186418e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
986,987,0.041085479889125434,2.6982176053908265e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
987,988,0.04108524168640387,2.593676543938917e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
988,989,0.04108643270001169,3.0792711904892844e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
989,990,0.04108500348368231,2.4845126227060376e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
990,991,0.04108547988912543,2.6982176053908265e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
991,992,0.041085241686403866,2.5936765439389166e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
992,993,0.041084765280960736,2.3700871544019524e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
993,994,0.04108381247007449,1.8395666882315354e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
994,995,0.041083812470074484,1.839566688231535e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
995,996,0.04108357426735292,1.6801314513664177e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
996,997,0.04108333606463136,1.503510218308778e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
997,998,0.04108309786190979,1.3027315335540122e-05,0.0410823832537455,0.0410823832537455,0.0410823832537455
998,999,0.04108262145646667,7.528864192137706e-06,0.0410823832537455,0.0410823832537455,0.0410823832537455
999,1000,0.0410823832537451,1.3877787807814457e-17,0.0410823832537455,0.0410823832537455,0.0410823832537455
