,log_file,tot_min,tot_min_id,tot_mean,rmsd_min,rmsd_min_id,rmsd_mean,tot_min_rmsd,tot_min_rmsd_align
194,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_238/log.csv,159727.41978635296,7314,159857.12829426758,0.2614773593192546,6677,0.28015882682641874,0.2806140342518201,0.2783928330980968
195,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_212/log.csv,159717.7986203799,6346,159850.45665366808,0.2859974986164963,1004,0.37032145888968054,0.3601349306576346,0.249911748175678
196,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_204/log.csv,159694.44385445493,8834,159834.48117086268,0.3554645843994493,5845,0.4030174457738869,0.4175450120757348,0.2857006104704755
197,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_211/log.csv,159724.52278508514,4887,159850.64550505238,0.3081053522479243,1012,0.3701231091318702,0.3690142263616221,0.2484861349411916
198,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_133/log.csv,159735.01753088334,14500,159855.43339080983,0.9496676768690836,1000,1.1814823007469721,1.19155775942698,0.2559214184894385
199,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_180/log.csv,159372.89849793847,6073,159843.69024975516,0.3029849852815088,2308,0.39007324500558377,0.3986045269264949,0.3165548167210927
200,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_76/log.csv,159707.4792493258,4085,159831.39723681344,0.3445887070221892,1262,0.3973026884724512,0.3731043441199185,0.2799628332949906
201,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_210/log.csv,159660.80049928103,2223,159822.40855840594,0.3234583195907617,1894,0.371059421090912,0.4169384426996202,0.2795082231014904
202,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_97/log.csv,159716.22764905848,11511,159833.88923218564,0.3224630180985734,3753,0.39374082472876415,0.3569341752477678,0.2619200531469206
203,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_188/log.csv,159695.52452850103,8116,159848.8131370209,0.3075380072506684,1498,0.3710554891331553,0.3482895403156197,0.2545537472989073
204,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_186/log.csv,159728.54566730917,10722,159853.15775882822,0.2649602154712319,9987,0.27882784553452167,0.2750543047797825,0.2724352435660414
205,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_200/log.csv,159703.27492859116,8969,159831.54984638953,0.3607843147398813,5141,0.39735483204731553,0.3874749340917066,0.2802842513014701
206,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_256/log.csv,159712.67834557855,13413,159849.36229651474,0.2706880795255106,1015,0.3702367972105425,0.3718183122340956,0.2469926819875498
207,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_154/log.csv,159726.00697957227,11129,159866.371128616,0.2759822718027806,1259,0.33028726338741676,0.3169849212273589,0.2421625468281463
208,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_78/log.csv,159737.6411996337,12347,159853.23701905244,0.2635298590758697,10165,0.27903702725859436,0.2840882978536403,0.2804609597358173
209,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_206/log.csv,159707.12083321475,7738,159849.3789736625,0.2947725670468895,10222,0.3693313672600921,0.3807940625385734,0.2451256384333122
210,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_267/log.csv,159710.2360450873,12808,159838.22551378002,0.3523153957727621,1468,0.40977128120281275,0.3867256105446954,0.2875020547987396
211,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_130/log.csv,159718.0413460963,5594,159849.4532404681,0.6415811338392724,2125,0.8181216104495193,0.8342375124870787,0.2834768324385054
212,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_75/log.csv,159371.28712176735,4338,159835.22035951415,0.2930185434229483,1101,0.3761756803166534,0.3283772312449012,0.2704582168353531
213,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_73/log.csv,159722.99581857587,12103,159869.0575094696,0.2643508158760558,2639,4.294711332060943,7.488937308931731,0.2898911789512781
214,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_118/log.csv,159696.0133151563,9067,159834.67441233018,0.2854370693252969,4329,0.3322028998493601,0.341262924556803,0.2587347611138639
215,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_276/log.csv,159721.18510750818,14157,159867.3535898136,0.2861536532868098,12305,0.33074431561674744,0.3542219541610825,0.2462103537285046
216,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_273/log.csv,159709.18887961836,1572,159850.5115472413,0.2838474783231402,4478,0.345026325857651,0.3120286864552079,0.2501955926274235
217,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_282/log.csv,159711.66154678745,7892,159849.73304821405,0.3077910036668655,8904,0.3682546481286526,0.369396250083098,0.2469764647867322
218,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_280/log.csv,159718.99328910097,6186,159853.16466346657,0.2661524610082091,2384,0.27911771947785885,0.2822272095031429,0.2745937557508907
219,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_275/log.csv,159378.0596648347,11773,159844.67503273784,0.2797878874061157,8263,0.3406192229601192,0.3726618241553506,0.3011950432820869
220,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_284/log.csv,159675.1289316427,6587,159847.48456685248,0.3074566325529084,1000,0.39868012157318655,0.4014272166003789,0.2558454362371854
221,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_268/log.csv,159715.14513927422,6683,159849.4439811682,0.3208647947754469,12644,0.3717699562811076,0.354558504695141,0.247652466284805
222,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_278/log.csv,159708.86206541103,12754,159849.3143564541,0.3036621232346412,6561,0.37046453743471297,0.3672639769402194,0.2401000208083706
223,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_281/log.csv,159691.61842067214,6630,159835.4674914354,0.3314031227612645,1506,0.39762725450060293,0.4168917673437425,0.2580068128382141
224,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_279/log.csv,159725.7583865485,15902,159867.1420738667,0.2820517667685289,5597,0.3294913062059136,0.3470667769242797,0.2487475599235864
225,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_272/log.csv,159727.140075669,2004,159882.91430607522,0.2811506067453373,1986,0.36541393218454266,0.2858518347295372,0.261797368454629
226,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_283/log.csv,159437.82698129927,5185,159874.95332915132,0.3405229451712873,3422,0.3856812449845451,0.3874032264393177,0.3146212509154723
227,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_274/log.csv,159702.33327485458,5862,159866.70842365664,0.2842632304126666,11339,0.3293466419155428,0.3592813285383672,0.2533359667765706
228,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_277/log.csv,159720.93796196103,8181,159852.42554108097,0.2642760408716925,4777,0.2789005311753826,0.2792700918680321,0.274712250361954
229,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_225/log.csv,159710.8854411283,13258,159849.01045299583,0.3074600322513877,1048,0.3694035485100995,0.3563987089606413,0.2497927299481982
230,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_271/log.csv,159731.34721245087,6983,159852.24354716274,0.2658048873485972,7131,0.2790275221475584,0.2739904360149218,0.268590830581029
231,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_270/log.csv,159706.81664141582,8191,159834.66459326385,0.2934699621029809,6964,0.33015938758369984,0.3456071907654233,0.2584146153112068
232,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_269/log.csv,159686.48035537446,3836,159849.96395491133,0.2923995514014681,1047,0.3689322376969973,0.3649145501396091,0.2457192563847671
233,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_156/log.csv,159684.4491745416,5658,159849.29903281727,0.3127756392987884,1067,0.3704637224071227,0.3532490327210337,0.2535848533328368
234,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_129/log.csv,159468.86477999963,12836,159842.12250357453,0.2745271393238751,9547,0.33376756718380485,0.3562194384770603,0.3100598435866321
235,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_50/log.csv,159693.92818254142,8840,159835.12315897236,0.362290716367755,4735,0.40544773237163617,0.3943922615829223,0.2807648318576167
236,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_146/log.csv,159714.5246921861,6166,159866.5793427389,0.2828748073103404,11402,0.3310073470528634,0.310520126202791,0.2557010352170384
237,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_80/log.csv,159715.71487496622,1300,159848.52240685775,0.3141430197002465,1498,0.37249953177921113,0.367301635424777,0.2521788035266513
238,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_99/log.csv,159698.6174950444,5613,159867.5100289449,0.2860279247996387,1566,0.33163189458339426,0.3700562164756452,0.2471323456253079
239,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_234/log.csv,159716.3061960271,6485,159866.84001701418,0.2796015770576447,7250,0.32933967992073726,0.3402559482779867,0.2502007304307048
240,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_59/log.csv,159723.1826333252,4127,159849.64260216057,0.3012805913590922,1274,0.36902795028543317,0.3929507988296631,0.2525845597273154
241,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_40/log.csv,159708.9169709117,13099,159880.0482585819,0.2669139276904852,12757,0.2853423899683242,0.2727032080891763,0.2697400976414102
242,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_100/log.csv,159723.17969262367,6435,159840.73506187703,0.3767959456343817,10238,0.4145307194290275,0.424042662704016,0.2872820511138182
243,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_189/log.csv,159735.24328461924,5448,159848.18321155672,0.3486610728944668,1000,0.42520247586480225,0.4126067463061718,0.2938981561358313
244,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_60/log.csv,159362.9872000135,8303,159835.32261889766,0.3583709839046764,11267,0.4015669644580788,0.4104091425085636,0.3085015253852717
245,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_53/log.csv,159701.0831938796,9397,159835.4926106767,0.2698295113638289,1270,0.3306352073098754,0.3402655728914924,0.2623822947169891
246,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_84/log.csv,159730.5939968102,9054,159854.65538923763,0.2657371080800045,5422,0.27942933325787406,0.2803031003188718,0.2761770023316736
247,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_149/log.csv,159706.73183076142,4717,159867.71335586568,0.2896887489489965,8395,0.3284082408609382,0.3547462969190717,0.2481864716355349
248,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_43/log.csv,159357.24127337488,8880,159819.42158813137,0.2763489747182344,6514,0.36314616432109603,0.3688272669742278,0.2821637743144767
249,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_63/log.csv,159741.40094660854,4382,159857.27497583523,0.2672056053610384,12533,0.27998502832329675,0.2775910679638858,0.2730679356344075
250,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_102/log.csv,159715.3403755495,10431,159848.49945451075,0.3036222357520219,7443,0.3688513802327915,0.373856750573706,0.2476674828832256
251,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_31/log.csv,159713.8538735568,9945,159849.77570992653,0.295373643836894,8414,0.36729368474130697,0.3753683394713931,0.2473584226851107
252,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_147/log.csv,159480.3534021578,11301,159862.4637742228,0.2846798830486553,6125,0.3466424471632704,0.3883109117688908,0.3110685443927756
253,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_82/log.csv,159738.35693503227,9690,159870.3899440943,0.6375722182401952,2210,0.7212633670866312,0.678643767450374,0.2461854236004527
254,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_253/log.csv,159719.1504984255,7223,159867.83534628482,0.2876120894252754,5373,0.3306434347713417,0.325422566466902,0.2529321393118028
255,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_113/log.csv,159737.5633299248,2400,159852.74278612464,0.2652671053240042,3555,0.2791937428962374,0.2727291188027119,0.270284059105599
256,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_64/log.csv,159723.3725179279,11215,159850.41388559947,0.3048381688370198,12707,0.37135091983612867,0.3749464404563633,0.253185652825971
257,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_326/log.csv,159705.36395646667,14268,159867.19071653104,0.2760509069858198,1490,0.3326475338492987,0.3234414078577887,0.2447212267391189
258,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_306/log.csv,159704.56622741593,4155,159850.30559512007,0.2621269639642198,1052,0.3710673682310435,0.3629491485348744,0.2488868215387566
259,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_290/log.csv,159718.6785028245,3625,159850.52202710081,0.3070048607213097,8758,0.3664554275781724,0.3798021563512697,0.245328786617662
260,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_327/log.csv,159733.44010754404,15309,159870.06595500195,0.6525157383734623,1485,0.7204990970696429,0.6982687266123319,0.2464101547353178
261,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_322/log.csv,159708.76385227716,1398,159854.80391346215,0.2628357568750523,10277,0.2796742136055115,0.2732094337213346,0.2698721825857781
262,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_313/log.csv,159734.4312188535,4007,159868.04694286012,0.2825813834243713,1000,0.327840229963479,0.3568718900441298,0.2524466041080868
263,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_310/log.csv,159382.31404207885,12201,159851.89212764075,0.2917581367936401,1531,0.36998714923643033,0.3645507789919474,0.3097802696179792
264,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_325/log.csv,159723.5615840592,12076,159870.2710853528,0.659903336684595,6131,0.7208007237091802,0.7212841736695896,0.2467483399672995
265,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_302/log.csv,159720.40887336532,9958,159849.28077916236,0.3078310873435238,15048,0.36910556668024586,0.3585193079364795,0.2471267443611354
266,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_287/log.csv,159699.28255407678,7509,159828.78632702745,0.2939831472899275,6690,0.3619521429384905,0.415926304101809,0.2595416318229673
267,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_285/log.csv,159729.27331061437,4831,159866.39242121842,0.2781827002804589,1147,0.3310619361036829,0.3455544036517294,0.2502352513384915
268,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_294/log.csv,159702.21159369222,6285,159829.76459372463,0.3003542616960331,8701,0.3596745746409163,0.3544830269552858,0.2589927096496933
269,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_314/log.csv,159722.6654008637,8806,159852.64480275664,0.2620553227588738,1720,0.2789046671924626,0.2892149823019916,0.281234619851161
270,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_324/log.csv,159729.01386940666,4475,159866.63127211196,0.273835862048203,1437,0.32948083217999335,0.3269723413960772,0.250304711001023
271,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_328/log.csv,159717.6508415186,13782,159850.1919256647,0.2908159105780687,5564,0.3696712955136261,0.3712864108686308,0.2481078584405331
272,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_286/log.csv,159713.92440368695,7062,159865.8023278676,0.2708596925621354,1075,0.33183899285756446,0.3334438373786269,0.2551250354654207
273,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_320/log.csv,159724.86975629072,3153,159848.16658906324,0.3688706258987381,3485,0.4270930016850773,0.4562796909039227,0.2827986976622494
274,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_311/log.csv,159713.61096716297,2624,159871.1452439511,0.6419943190616204,1373,0.7275642929132335,0.7120298782879092,0.2500548062074105
275,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_329/log.csv,159728.29544948437,9793,159852.99587488818,0.2634688590719012,15169,0.27926002195919436,0.2741689190290773,0.269654311078224
276,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_303/log.csv,159726.68843506757,5543,159869.44650559896,0.6656169067698134,12668,0.7208805007317909,0.7322322986502408,0.2531475506710686
277,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_305/log.csv,159715.09724448767,2164,159867.55924605762,0.2819562405661678,12075,0.32874604782312067,0.3220485445221999,0.2450842568053768
278,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_223/log.csv,159714.89118083776,1426,159835.95094008703,0.2887210082992707,1139,0.33012591481282055,0.3643605603555689,0.260803023711167
279,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_309/log.csv,159714.78868005783,6376,159831.38366527564,0.3355343530410703,1381,0.3985018739649044,0.3870508437175463,0.2855376980740509
280,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_292/log.csv,159720.59138950604,9101,159866.83433487514,0.2821797959224429,3859,0.3290922134824517,0.3273922231753698,0.2534114847712257
281,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_289/log.csv,159727.11376534947,11573,159848.5595624295,0.3003377950810162,1021,0.37150176500303944,0.3630424057447443,0.2510323177707763
282,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_299/log.csv,159320.22516788312,15536,159837.9613993499,0.2966105688673179,2175,0.39122394533760596,0.4114005285214804,0.3032041544568447
283,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_252/log.csv,159689.29922815217,8176,159848.98241291812,0.296494952951417,5907,0.36930816947677014,0.3780265507120673,0.2491211794538142
284,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_317/log.csv,159738.04578445427,13858,159869.02959735604,0.6348850631789726,3658,0.72466904098428,0.7240025958090828,0.2486313321276547
285,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_319/log.csv,159714.27271214532,7941,159846.97257713714,0.3482406846324308,15357,0.4222514975562945,0.4334318940698791,0.2829600027054073
286,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_308/log.csv,159724.4792112545,6198,159866.47668569066,0.2902748954425711,8113,0.3291340713007526,0.3343098546847106,0.2439642285977707
287,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_323/log.csv,159380.37933189308,10897,159838.78128182454,0.3409892585268828,3340,0.39934206009144035,0.3926606030672675,0.3059294043861446
288,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_301/log.csv,159408.99304487856,5014,159846.40920718396,0.3411406315713062,1885,0.3888647476720414,0.4049682599079134,0.3079715029208425
289,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_315/log.csv,159344.06737067678,9296,159740.7851547898,0.3526208668115124,8418,0.40891915371259857,0.3822541839175944,0.310310948907003
290,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_300/log.csv,159719.39888838236,1878,159867.30743537232,0.2874676480985191,9722,0.3288097079517917,0.3306613258197605,0.2430248185210286
291,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_330/log.csv,159721.73141708958,4721,159849.7753413931,0.2793546628080685,1617,0.36746590823377684,0.3850355591727163,0.2487602547323698
292,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_321/log.csv,159744.72319526508,10771,159885.9422978607,0.3641874148369264,2247,0.4066765306514902,0.4059413972831328,0.3070018920769165
293,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_304/log.csv,159747.25134829295,9200,159884.75729075057,0.2804877964307807,1424,5.466457397774639,8.270330292439574,0.2871010896978761
294,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_316/log.csv,159721.15111628332,3320,159867.0138050214,0.2831236832608461,10755,0.3296850899814291,0.3333855449699914,0.252483735505555
295,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_298/log.csv,159401.37464103865,9318,159834.9280904373,0.3262718208086778,1085,0.3998536660784307,0.4386369986929629,0.3098694712210022
296,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_288/log.csv,159734.56634942375,7941,159852.4045450704,0.2638554353547226,8258,0.279262505466428,0.2763006639599372,0.2739654447194841
297,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_291/log.csv,159722.6874303725,1957,159848.15514074336,0.3808948883950436,8877,0.4268817442122236,0.4215894349059598,0.2906156599326061
298,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_293/log.csv,159735.3916421177,3939,159847.9107131495,0.3596044946003279,1000,0.42820295213679177,0.437937369674878,0.2867476920464842
299,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_257/log.csv,159703.32914631057,4761,159832.24184382218,0.3547681462472266,3613,0.39968315231774915,0.3931773015656636,0.2784530586282844
300,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_318/log.csv,159701.27408198107,10473,159828.24347139595,0.3044680603441428,9421,0.3615078718341918,0.3593575404677805,0.2567921557723742
301,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_307/log.csv,159720.30964375995,6101,159866.1141763431,0.2797562809022489,11135,0.33413639568160086,0.3445223582806379,0.2483941682989051
302,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_333/log.csv,159700.68726281336,2713,159860.62410753602,0.3369214823654408,1979,0.3796828634081054,0.3673457588721681,0.256917901819381
303,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_340/log.csv,159701.27706343945,5562,159831.95772657506,0.3123706699155303,4911,0.37973173881089833,0.3296741605818582,0.2482555527514013
304,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_349/log.csv,159708.51859843676,6808,159855.18030822804,0.2643278649521354,3208,0.2801602775717006,0.273269110903618,0.2711925061571266
305,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_337/log.csv,159705.3415589434,5659,159835.77599946907,0.2870648207878277,1117,0.3314566319090628,0.3429584949989557,0.2579342738333093
306,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_372/log.csv,159723.36281186953,5141,159853.42466361844,0.2640370014286265,12018,0.27910057984541425,0.2800554491898132,0.2738944811419224
307,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_378/log.csv,159723.73804771784,14045,159866.93547575478,0.2891304317465838,16670,0.3277352477673261,0.3412308384647713,0.2521726162627549
308,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_375/log.csv,159745.56342651584,1161,159862.3815572707,0.2613332491328819,7186,0.2812446189524631,0.2777202084934498,0.272906753964677
309,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_371/log.csv,159724.61386078084,8397,159865.98824914818,0.2829557236092781,1331,0.33085653517161506,0.3460807096174277,0.2542936136585557
310,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_343/log.csv,159726.36855213955,11267,159867.0200864906,0.2822519404608078,1066,0.3284850325156612,0.3424778180336896,0.2533516157786783
311,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/single_md/22_300_exp_equil/2208079/output_344/log.csv,159695.47166380097,7875,159837.8521333512,0.3533291099634579,4813,0.4105900584092938,0.4155253335987595,0.2851744567605665
