,state_id,job_id,w_xray_id,field,r_free_0,ff,pdb,r_free_1
17,0.0,1.0,6.0,0.2864811914450368,0.2864811914450368,331393.474730732,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J1_W6/output_1/pdbs/37.pdb,0.3545134121049135
18,0.0,1.0,7.0,0.282511577124842,0.282511577124842,496719.7739712737,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J1_W7/output_1/pdbs/66.pdb,0.3658544763329325
19,0.0,1.0,8.0,0.2809892505562638,0.2809892505562638,990896.3014321134,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J1_W8/output_1/pdbs/150.pdb,0.3763506735639667
20,0.0,1.0,9.0,0.2773699501373586,0.2773699501373586,709715.3913104063,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J1_W9/output_3/pdbs/220.pdb,0.377765857045916
21,0.0,1.0,10.0,0.2783910275148964,0.2783910275148964,860194.8037227903,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J1_W10/output_4/pdbs/145.pdb,0.3730209186848306
22,0.0,2.0,0.0,0.4768620886870717,0.4768620886870717,1867.04152486411,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J2_W0/output_4/pdbs/15.pdb,
23,0.0,2.0,1.0,0.4394164101478632,0.4394164101478632,1851.550080567939,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J2_W1/output_3/pdbs/65.pdb,
24,0.0,2.0,2.0,0.336182907420445,0.336182907420445,1667.1324748640282,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J2_W2/output_2/pdbs/154.pdb,
25,0.0,2.0,3.0,0.2544364741687314,0.2544364741687314,1700.0898318095828,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J2_W3/output_2/pdbs/290.pdb,
26,0.0,2.0,4.0,0.2387854562618721,0.2387854562618721,3149.8868238666664,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J2_W4/output_1/pdbs/299.pdb,
