,xray_native_3_1,ff,w_1_native_3_1,rmsd_native_3_1,r_free_native_3_1,w_0_native_3_1,rmsd,pdb,r_work_native_3_1,out_id
87,3.934949317744376,16631.897157853015,0.4011840744592617,,0.1583162618431959,0.5988159255407384,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_211/pdbs/391.pdb,0.1382119300508055,211
88,3.953451660362349,17499.182559223533,0.4153195636565334,,0.1618382993254684,0.5846804363434666,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_361/pdbs/236.pdb,0.1400497392452492,361
89,3.959461759446347,20252.345279980083,0.6262916055627427,,0.1646983441310535,0.3737083944372574,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_532/pdbs/474.pdb,0.1422637260859833,532
90,3.941249475600261,13212.452100325523,0.4813139153231716,,0.1571703153156183,0.5186860846768283,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_975/pdbs/389.pdb,0.1397364405208515,975
91,4.217536193058568,23321.047124784945,0.0767535835175931,,0.2151552249645397,0.9232464164824068,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_150/pdbs/22.pdb,0.198513703726607,150
92,3.952542436383432,10432.223673718116,0.4802105921247016,,0.1563795861681373,0.5197894078752984,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_373/pdbs/275.pdb,0.1425372298177664,373
93,3.960327741856705,18231.546885576863,0.3080060416216317,,0.1641650991340293,0.6919939583783683,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_913/pdbs/481.pdb,0.1403978991577811,913
94,3.843635984484765,15810.40383474705,0.4533949871936072,,0.1421767493374398,0.5466050128063928,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_482/pdbs/294.pdb,0.1262752602487645,482
95,3.956252037361141,18336.518717347742,0.4843700177637302,,0.1588224156225286,0.5156299822362699,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_737/pdbs/124.pdb,0.1400770772962785,737
96,4.046870809139727,13821.10711636593,0.7944338095821034,,0.1776954963112819,0.2055661904178966,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_451/pdbs/345.pdb,0.1627922979744812,451
97,3.921604124941312,10330.366392332544,0.345296274735121,,0.1488532129083434,0.654703725264879,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_136/pdbs/304.pdb,0.1341369294644791,136
98,4.135095498025996,15890.005406130147,0.1736049586223263,,0.1913245957510316,0.8263950413776737,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_613/pdbs/221.pdb,0.1765174283417809,613
99,4.0469940328273415,12721.860504994296,0.7536762460773254,,0.1780086021364079,0.2463237539226746,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_637/pdbs/102.pdb,0.1573780272416656,637
100,4.090982275579008,25165.56149469693,0.8160669987140113,,0.1866315677068258,0.1839330012859886,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_81/pdbs/275.pdb,0.1642095649460837,81
101,4.059980563616217,18611.02106510665,0.2419628712908724,,0.1803132711943927,0.7580371287091275,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_101/pdbs/327.pdb,0.1621195723767314,101
102,3.948599752054599,13396.99419665294,0.613416036849278,,0.155103473495742,0.386583963150722,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_647/pdbs/345.pdb,0.1380787451267043,647
103,4.277977234200859,23091.255110609185,0.2887626128795083,,0.2391597731987339,0.7112373871204918,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_80/pdbs/79.pdb,0.1989418097709399,80
104,4.022248760802349,18621.82583561288,0.2373244924953308,,0.1750199902639166,0.7626755075046692,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_490/pdbs/468.pdb,0.1533408958440967,490
105,4.019839288848303,17565.857441397126,0.682359383323849,,0.1706070027677711,0.3176406166761509,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_710/pdbs/413.pdb,0.1496207481735374,710
