,rmsd_avg_min_0,rmsd_avg_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_107/log.csv,0.0813872705121849,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_107/pdbs/154.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_108/log.csv,0.1125547452464972,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_108/pdbs/101.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_109/log.csv,0.0798168662635122,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_109/pdbs/128.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_110/log.csv,0.0958402067226133,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_110/pdbs/96.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_85/log.csv,0.0610036104401947,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_85/pdbs/73.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_83/log.csv,0.082481721073265,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_83/pdbs/79.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_111/log.csv,0.0757193012292408,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_111/pdbs/112.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_113/log.csv,0.0776937504807719,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_113/pdbs/102.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_91/log.csv,0.1002709997514793,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_91/pdbs/87.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_93/log.csv,0.0615238184721852,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_93/pdbs/274.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_116/log.csv,0.0662783815341988,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_116/pdbs/118.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_120/log.csv,0.0786335420091214,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_120/pdbs/94.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_95/log.csv,0.07019550263244,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_95/pdbs/81.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_118/log.csv,0.0961027457953549,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_118/pdbs/45.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_122/log.csv,0.0830971326762167,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_122/pdbs/144.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_99/log.csv,0.0814778719862653,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_99/pdbs/71.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_100/log.csv,0.0786862068965097,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_100/pdbs/104.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_119/log.csv,0.0637296437201243,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_119/pdbs/128.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_123/log.csv,0.0637848528228591,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_123/pdbs/113.pdb
